Symbol number
351045 400000
351052 400000
351097 396733
351152 400000
351202 394772
351253 397386
351306 400000
351358 400000
351410 400000
351462 400000
351516 400000
351567 400000
351619 397386
351672 397386
351724 395644
351777 397386
351829 400000
351881 400000
351933 400000
351986 400000
352038 400000
352053 400000
352090 400000
352142 400000
352195 394772
352251 394772
352299 397386
352351 400000
352404 400000
352456 400000
352508 400000
352560 400000
352616 400000
352665 400000
352717 395644
352770 392159
352822 397386
352874 400000
352926 400000
352981 400000
353031 400000
353053 400000
353083 400000
353135 400000
353188 400000
353240 400000
353292 395644
353345 386932
353397 397386
353453 400000
353501 400000
353554 400000
353605 400000
353658 400000
353710 400000
353762 400000
353814 397386
353867 392159
353924 389110
353971 400000
354023 400000
354053 395644
354076 400000
354128 400000
354180 400000
354233 400000
354285 400000
354338 397386
354390 392159
354442 392159
354494 389545
354546 400000
354599 395644
354651 400000
354704 400000
354756 400000
354808 400000
354860 397386
354913 394772
354965 394772
355017 384318
355053 400000
355069 400000
355121 397386
355173 400000
355225 400000
355277 400000
355329 400000
355385 397822
355434 394772
355486 394772
355538 389545
355590 389545
355643 394772
355695 400000
355748 400000
355800 400000
355851 400000
355904 400000
355956 392159
356008 397822
356053 386932
356060 400000
356113 392159
356165 400000
356217 400000
356269 400000
356321 397386
356373 400000
356425 397822
356478 394772
356530 392159
356585 392159
356635 394772
356687 393466
356739 400000
356791 400000
356843 397386
356895 394772
356947 397386
357000 393466
357052 394772
357104 386932
357156 400000
357209 392159
357262 397386
357313 400000
357365 397386
357417 392159
357470 400000
357522 397386
357574 386932
357627 400000
357679 386932
357731 392159
357783 393466
357836 389545
357888 400000
357940 392159
357992 397386
358044 397386
358053 400000
358097 389545
358149 400000
358202 384318
358254 397386
358306 400000
358358 394772
358410 391288
358462 400000
358515 397386
358566 397386
358619 394772
358671 394772
358724 397822
358775 400000
358828 397386
358886 397822
358933 396733
358985 393466
359037 400000
359053 386932
359089 396733
359142 397386
359194 397386
359246 400000
359298 400000
359350 400000
359403 397386
359454 397386
359506 389545
359559 400000
359611 400000
359663 400000
359715 400000
359767 397822
359819 389545
359872 394772
359930 397822
359977 393466
360029 400000
360053 395644
360080 391288
360133 394772
360185 400000
360237 400000
360290 397386
360344 397822
360397 397386
360449 389545
360501 384318
360554 395644
360606 392159
360663 397386
360713 400000
360764 400000
360819 400000
360868 394772
360921 394772
360973 397386
361025 392159
361053 382576
361077 400000
361129 391288
361182 400000
361235 394772
361286 400000
361339 400000
361391 400000
361443 391288
361496 389545
361551 392159
361600 397386
361652 394772
361704 394772
361756 393466
361809 400000
361861 400000
361914 400000
361967 394772
362019 391288
362053 391288
362071 393466
362124 397386
362176 394772
362228 397386
362280 400000
362332 393466
362384 397386
362436 397386
362488 400000
362540 389545
362593 394772
362645 397822
362697 400000
362753 394772
362801 397386
362853 394772
362907 395644
362958 400000
363010 400000
363053 393466
363062 400000
363117 392159
363166 400000
363219 400000
363271 400000
363323 397386
363375 400000
363427 397386
363479 389545
363532 397822
363584 397386
363636 397386
363688 400000
363740 400000
363792 400000
363844 394772
363897 397386
363948 397386
364001 400000
364053 400000
364105 397386
364158 397386
364211 397386
364262 394772
364318 400000
364370 397386
364424 400000
364476 395644
364528 394772
364581 400000
364633 397386
364684 397386
364737 397822
364789 397386
364842 397386
364894 397386
364946 392159
364998 392159
365054 389545
365107 400000
365160 400000
365212 397386
365264 397386
365316 392159
365368 400000
365420 394772
365473 397386
365525 400000
365577 392159
365629 397822
365685 400000
365734 394772
365786 400000
365838 400000
365890 397386
365942 397822
365995 397386
366046 400000
366054 400000
366099 396733
366151 400000
366203 397386
366255 397822
366308 400000
366360 400000
366412 394772
366464 397386
366518 397386
366569 400000
366621 400000
366673 397386
366726 400000
366777 397386
366830 400000
366882 400000
366935 397386
366987 397386
367046 394772
367054 400000
367099 400000
367152 397822
367203 397386
367256 400000
367310 397386
367362 400000
367415 400000
367467 397822
367519 397386
367572 394772
367624 400000
367676 400000
367728 397386
367782 400000
367834 394772
367886 400000
367938 400000
367990 400000
368043 397386
368055 386932
368095 396733
368147 400000
368199 400000
368251 400000
368304 397386
368356 397822
368411 397386
368464 397386
368518 400000
368568 394772
368620 397386
368672 397386
368724 400000
368777 400000
368828 397386
368881 397822
368934 397386
368986 397386
369038 400000
369055 393466
369091 395644
369142 395644
369195 400000
369251 394772
369299 397386
369352 397386
369403 397386
369455 397386
369507 397822
369562 397386
369612 394772
369664 392159
369716 400000
369768 400000
369820 397386
369873 394772
369925 397386
369977 397386
370029 400000
370055 400000
370081 395644
370134 397386
370186 394772
370238 389545
370291 397386
370342 400000
370395 397822
370448 394772
370499 397386
370551 397386
370604 397386
370656 397386
370708 395644
370760 394772
370818 394772
370868 394772
370920 400000
370972 397822
371024 397386
371055 395644
371076 400000
371129 397386
371185 397822
371233 396733
371286 400000
371338 389545
371390 397386
371443 400000
371495 400000
371547 394772
371599 393466
371651 397386
371704 394772
371756 400000
371808 397386
371861 393466
371912 389545
371965 394772
372016 400000
372055 393466
372069 400000
372121 394772
372173 395644
372226 397386
372277 397386
372330 397386
372385 395644
372434 400000
372486 393466
372538 389545
372590 400000
372643 397386
372695 394772
372753 393466
372799 400000
372851 397386
372904 397386
372956 394772
373008 400000
373055 389545
373112 400000
373164 397386
373216 400000
373269 397386
373321 400000
373373 400000
373425 394772
373478 397822
373530 397386
373585 394772
373634 397386
373686 400000
373738 394772
373791 397822
373843 400000
373895 397386
373947 397386
373999 397386
374053 400000
374055 386932
374104 390199
374156 395644
374208 397386
374261 397386
374318 393466
374365 400000
374417 400000
374469 395644
374521 400000
374574 400000
374627 400000
374678 386932
374730 392159
374782 397822
374835 397386
374887 397386
374939 397386
374991 397386
375044 397822
375055 400000
375096 400000
375148 397386
375200 389545
375252 397386
375304 400000
375356 397386
375409 391288
375460 397386
375513 397386
375565 394772
375618 400000
375669 397386
375721 397822
375774 392159
375826 397386
375878 394772
375930 400000
375982 392159
376034 400000
376055 400000
376086 391288
376139 397386
376191 397386
376243 400000
376295 397822
376347 394772
376399 397386
376451 400000
376503 400000
376556 400000
376608 400000
376660 397386
376712 394772
376765 397386
376817 400000
376869 400000
376922 395644
376973 400000
377026 400000
377055 400000
377078 400000
377130 397386
377182 400000
377235 394772
377287 400000
377339 397822
377391 400000
377443 394772
377495 400000
377547 397386
377599 400000
377651 392159
377704 397822
377756 400000
377808 400000
377860 400000
377912 400000
377964 394772
378018 397822
378056 400000
378068 400000
378121 397386
378173 392159
378225 400000
378277 400000
378330 400000
378383 400000
378434 400000
378487 392159
378539 400000
378591 397386
378643 397822
378696 397386
378751 397386
378800 400000
378852 400000
378905 400000
378957 400000
379009 400000
379056 396733
379061 400000
379114 400000
379166 397386
379219 397386
379270 397386
379322 400000
379375 400000
379428 400000
379481 400000
379532 400000
379584 400000
379637 400000
379689 400000
379742 400000
379794 397386
379852 400000
379898 400000
379950 400000
380002 400000
380054 400000
380106 400000
380159 400000
380211 400000
380264 400000
380315 400000
380368 400000
380419 400000
380472 400000
380524 400000
380576 400000
380628 400000
380680 400000
380733 400000
380785 400000
380837 400000
380889 400000
380941 400000
380993 400000
381052 400000
381100 400000
381152 400000
381203 397386
381255 400000
381308 400000
381359 400000
381413 400000
381464 400000
381516 400000
381568 400000
381620 400000
381672 400000
381725 400000
381777 400000
381829 400000
381881 400000
381934 400000
381986 400000
382038 400000
382056 400000
382090 400000
382142 400000
382194 400000
382251 400000
382299 400000
382352 400000
382404 400000
382455 400000
382508 400000
382560 400000
382612 400000
382664 400000
382719 400000
382769 400000
382821 400000
382873 400000
382926 400000
382977 400000
383030 400000
383056 400000
383082 400000
383134 400000
383186 400000
383239 400000
383291 400000
383343 400000
383396 400000
383449 400000
383501 400000
383552 400000
383605 400000
383657 400000
383709 400000
383761 400000
383813 400000
383865 400000
383917 400000
383970 400000
384023 400000
384056 400000
384074 400000
384126 400000
384178 400000
384232 400000
384284 400000
384336 400000
384388 400000
384440 400000
384492 400000
384544 400000
384596 400000
384648 400000
384700 400000
384752 400000
384804 400000
384856 400000
384908 400000
384961 400000
385013 400000
385056 400000
385117 400000
385169 400000
385221 400000
385273 400000
385325 400000
385377 400000
385429 400000
385496 400000
385536 400000
385588 400000
385640 400000
385692 400000
385744 400000
385796 400000
385848 400000
385900 400000
385952 400000
386005 400000
386056 400000
386109 400000
386161 400000
386213 400000
386265 400000
386318 400000
386369 400000
386421 400000
386473 400000
386525 400000
386578 400000
386630 400000
386682 400000
386734 400000
386786 400000
386838 400000
386890 400000
386942 400000
386994 400000
387046 400000
387056 400000
387098 400000
387150 400000
387203 400000
387256 400000
387307 400000
387359 400000
387411 400000
387463 400000
387515 400000
387567 400000
387619 400000
387671 400000
387723 400000
387775 400000
387828 400000
387880 400000
387932 400000
387984 400000
388036 400000
388056 400000
388088 400000
388140 400000
388192 400000
388244 400000
388296 400000
388348 400000
388400 400000
388452 400000
388504 397386
388556 400000
388608 400000
388660 400000
388713 400000
388765 400000
388817 400000
388869 400000
388921 400000
388974 400000
389026 400000
389056 400000
389079 400000
389131 400000
389183 400000
389235 400000
389287 400000
389339 400000
389391 400000
389443 400000
389495 400000
389547 400000
389600 400000
389651 400000
389704 400000
389756 400000
389808 400000
389860 400000
389912 400000
389964 400000
390016 400000
390056 400000
390068 400000
390120 400000
390172 400000
390224 400000
390276 400000
390330 400000
390382 400000
390434 400000
390486 400000
390538 400000
390591 400000
390642 400000
390695 400000
390746 400000
390798 400000
390851 400000
390903 400000
390955 400000
391007 400000
391056 400000
391111 400000
391163 400000
391215 400000
391267 400000
391319 400000
391371 400000
391423 400000
391475 400000
391527 397386
391580 400000
391631 400000
391684 400000
391746 400000
391788 400000
391840 400000
391892 400000
391944 400000
391996 400000
392048 400000
392101 400000
392152 400000
392204 400000
392256 400000
392308 400000
392361 400000
392413 400000
392465 400000
392517 400000
392569 400000
392621 400000
392673 400000
392725 400000
392777 400000
392829 400000
392881 400000
392934 400000
392986 400000
393038 400000
393056 400000
393090 400000
393142 400000
393194 400000
393246 400000
393299 400000
393351 400000
393403 400000
393455 400000
393507 400000
393559 400000
393611 400000
393663 400000
393715 400000
393768 400000
393820 400000
393872 400000
393924 400000
393976 400000
394028 400000
394056 400000
394080 400000
394132 400000
394184 400000
394236 400000
394288 400000
394340 400000
394393 400000
394444 400000
394497 400000
394549 400000
394601 400000
394653 400000
394705 400000
394757 400000
394809 400000
394861 400000
394913 400000
394965 400000
395017 400000
395056 400000
395070 400000
395122 400000
395174 400000
395226 400000
395278 400000
395330 400000
395382 397386
395434 400000
395486 400000
395538 400000
395590 400000
395642 400000
395694 400000
395747 400000
395799 400000
395850 400000
395903 400000
395955 400000
396007 400000
396058 400000
396112 400000
396164 400000
396216 400000
396268 400000
396320 400000
396372 400000
396424 400000
396476 400000
396529 400000
396580 400000
396632 400000
396685 400000
396737 400000
396790 400000
396842 400000
396894 400000
396946 400000
396998 400000
397050 400000
397058 400000
397102 400000
397155 400000
397207 400000
397258 400000
397310 400000
397363 400000
397415 400000
397467 400000
397519 400000
397572 400000
397623 400000
397675 400000
397727 400000
397779 400000
397832 400000
397884 400000
397936 400000
397988 400000
398040 400000
398058 400000
398092 400000
398144 400000
398197 394772
398249 391288
398301 397386
398353 400000
398405 400000
398458 400000
398509 400000
398561 400000
398613 400000
398665 400000
398718 400000
398770 400000
398822 400000
398874 400000
398928 400000
398980 400000
399032 400000
399058 400000
399084 400000
399136 400000
399189 400000
399241 400000
399293 400000
399345 400000
399397 400000
399449 400000
399501 400000
399554 400000
399606 400000
399658 400000
399710 400000
399762 400000
399814 400000
399866 400000
399918 400000
399970 400000
400022 400000
400058 400000
400074 400000
400126 400000
400179 400000
400231 400000
400283 400000
400335 400000
400387 400000
400439 400000
400491 400000
400543 400000
400595 400000
400647 400000
400699 400000
400751 400000
400803 400000
400855 400000
400907 400000
400960 400000
401012 400000
401058 400000
401064 400000
401116 400000
401168 400000
401220 400000
401272 400000
401329 400000
401376 400000
401429 400000
401481 400000
401533 400000
401586 400000
401638 400000
401690 400000
401743 400000
401795 400000
401847 400000
